id,utterance,lang,intent_label,extracted_entities,confidence_hint
N000549,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Mwanza.)",sw,dismissal_complaint,sector=domestic;sub_sector=diplomat household;region=Mwanza,high
N000550,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya hoteli nyota 3 ukarimu, niko Dar es Salaam.)",sw,dismissal_complaint,sector=hospitality;sub_sector=3-star hotel;region=Dar es Salaam,high
N000551,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya hoteli nyota 3 ukarimu, niko Arusha.)",sw,dismissal_complaint,sector=hospitality;sub_sector=3-star hotel;region=Arusha,high
N000552,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya hoteli nyota 3 ukarimu, niko Mwanza.)",sw,dismissal_complaint,sector=hospitality;sub_sector=3-star hotel;region=Mwanza,high
N000553,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya ulinzi wa ndani ulinzi, niko Dar es Salaam.)",sw,dismissal_complaint,sector=security;sub_sector=domestic security;region=Dar es Salaam,high
N000554,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya ulinzi wa ndani ulinzi, niko Arusha.)",sw,dismissal_complaint,sector=security;sub_sector=domestic security;region=Arusha,high
N000555,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya ulinzi wa ndani ulinzi, niko Mwanza.)",sw,dismissal_complaint,sector=security;sub_sector=domestic security;region=Mwanza,high
N000556,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya usafiri wa nchi kavu usafiri, niko Dar es Salaam.)",sw,dismissal_complaint,sector=transport;sub_sector=inland transport;region=Dar es Salaam,high
N000557,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya usafiri wa nchi kavu usafiri, niko Arusha.)",sw,dismissal_complaint,sector=transport;sub_sector=inland transport;region=Arusha,high
N000558,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya usafiri wa nchi kavu usafiri, niko Mwanza.)",sw,dismissal_complaint,sector=transport;sub_sector=inland transport;region=Mwanza,high
N000559,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya uchimbaji uchimbaji, niko Dar es Salaam.)",sw,dismissal_complaint,sector=mining;sub_sector=mining/prospecting;region=Dar es Salaam,high
N000560,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya uchimbaji uchimbaji, niko Arusha.)",sw,dismissal_complaint,sector=mining;sub_sector=mining/prospecting;region=Arusha,high
N000561,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya uchimbaji uchimbaji, niko Mwanza.)",sw,dismissal_complaint,sector=mining;sub_sector=mining/prospecting;region=Mwanza,high
N000562,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya sekondari elimu, niko Dar es Salaam.)",sw,dismissal_complaint,sector=education;sub_sector=secondary school;region=Dar es Salaam,high
N000563,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya sekondari elimu, niko Arusha.)",sw,dismissal_complaint,sector=education;sub_sector=secondary school;region=Arusha,high
N000564,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya sekondari elimu, niko Mwanza.)",sw,dismissal_complaint,sector=education;sub_sector=secondary school;region=Mwanza,high
N000565,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya microfinance fedha, niko Dar es Salaam.)",sw,dismissal_complaint,sector=finance;sub_sector=microfinance;region=Dar es Salaam,high
N000566,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya microfinance fedha, niko Arusha.)",sw,dismissal_complaint,sector=finance;sub_sector=microfinance;region=Arusha,high
N000567,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya microfinance fedha, niko Mwanza.)",sw,dismissal_complaint,sector=finance;sub_sector=microfinance;region=Mwanza,high
N000568,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya nyingine nyingine, niko Dar es Salaam.)",sw,dismissal_complaint,sector=other;sub_sector=other sector;region=Dar es Salaam,high
N000569,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya nyingine nyingine, niko Arusha.)",sw,dismissal_complaint,sector=other;sub_sector=other sector;region=Arusha,high
N000570,"Wamenifukuza kwa kukataa overtime. (Nafanya kazi ya nyingine nyingine, niko Mwanza.)",sw,dismissal_complaint,sector=other;sub_sector=other sector;region=Mwanza,high
N000571,"Bosi amesema nisirudi tena. (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Dar es Salaam.)",sw,dismissal_complaint,sector=agriculture;sub_sector=crops and animal production;region=Dar es Salaam,high
N000572,"Bosi amesema nisirudi tena. (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Arusha.)",sw,dismissal_complaint,sector=agriculture;sub_sector=crops and animal production;region=Arusha,high
N000573,"Bosi amesema nisirudi tena. (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Mwanza.)",sw,dismissal_complaint,sector=agriculture;sub_sector=crops and animal production;region=Mwanza,high
N000574,"Bosi amesema nisirudi tena. (Nafanya kazi ya zahanati afya, niko Dar es Salaam.)",sw,dismissal_complaint,sector=health;sub_sector=dispensary;region=Dar es Salaam,high
N000575,"Bosi amesema nisirudi tena. (Nafanya kazi ya zahanati afya, niko Arusha.)",sw,dismissal_complaint,sector=health;sub_sector=dispensary;region=Arusha,high
N000576,"Bosi amesema nisirudi tena. (Nafanya kazi ya zahanati afya, niko Mwanza.)",sw,dismissal_complaint,sector=health;sub_sector=dispensary;region=Mwanza,high
N000577,"Bosi amesema nisirudi tena. (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Dar es Salaam.)",sw,dismissal_complaint,sector=domestic;sub_sector=diplomat household;region=Dar es Salaam,high
N000578,"Bosi amesema nisirudi tena. (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Arusha.)",sw,dismissal_complaint,sector=domestic;sub_sector=diplomat household;region=Arusha,high
N000579,"Bosi amesema nisirudi tena. (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Mwanza.)",sw,dismissal_complaint,sector=domestic;sub_sector=diplomat household;region=Mwanza,high
N000580,"Bosi amesema nisirudi tena. (Nafanya kazi ya hoteli nyota 3 ukarimu, niko Dar es Salaam.)",sw,dismissal_complaint,sector=hospitality;sub_sector=3-star hotel;region=Dar es Salaam,high
N000581,"Bosi amesema nisirudi tena. (Nafanya kazi ya hoteli nyota 3 ukarimu, niko Arusha.)",sw,dismissal_complaint,sector=hospitality;sub_sector=3-star hotel;region=Arusha,high
N000582,"Bosi amesema nisirudi tena. (Nafanya kazi ya hoteli nyota 3 ukarimu, niko Mwanza.)",sw,dismissal_complaint,sector=hospitality;sub_sector=3-star hotel;region=Mwanza,high
N000583,"Bosi amesema nisirudi tena. (Nafanya kazi ya ulinzi wa ndani ulinzi, niko Dar es Salaam.)",sw,dismissal_complaint,sector=security;sub_sector=domestic security;region=Dar es Salaam,high
N000584,"Bosi amesema nisirudi tena. (Nafanya kazi ya ulinzi wa ndani ulinzi, niko Arusha.)",sw,dismissal_complaint,sector=security;sub_sector=domestic security;region=Arusha,high
N000585,"Bosi amesema nisirudi tena. (Nafanya kazi ya ulinzi wa ndani ulinzi, niko Mwanza.)",sw,dismissal_complaint,sector=security;sub_sector=domestic security;region=Mwanza,high
N000586,"Bosi amesema nisirudi tena. (Nafanya kazi ya usafiri wa nchi kavu usafiri, niko Dar es Salaam.)",sw,dismissal_complaint,sector=transport;sub_sector=inland transport;region=Dar es Salaam,high
N000587,"Bosi amesema nisirudi tena. (Nafanya kazi ya usafiri wa nchi kavu usafiri, niko Arusha.)",sw,dismissal_complaint,sector=transport;sub_sector=inland transport;region=Arusha,high
N000588,"Bosi amesema nisirudi tena. (Nafanya kazi ya usafiri wa nchi kavu usafiri, niko Mwanza.)",sw,dismissal_complaint,sector=transport;sub_sector=inland transport;region=Mwanza,high
N000589,"Bosi amesema nisirudi tena. (Nafanya kazi ya uchimbaji uchimbaji, niko Dar es Salaam.)",sw,dismissal_complaint,sector=mining;sub_sector=mining/prospecting;region=Dar es Salaam,high
N000590,"Bosi amesema nisirudi tena. (Nafanya kazi ya uchimbaji uchimbaji, niko Arusha.)",sw,dismissal_complaint,sector=mining;sub_sector=mining/prospecting;region=Arusha,high
N000591,"Bosi amesema nisirudi tena. (Nafanya kazi ya uchimbaji uchimbaji, niko Mwanza.)",sw,dismissal_complaint,sector=mining;sub_sector=mining/prospecting;region=Mwanza,high
N000592,"Bosi amesema nisirudi tena. (Nafanya kazi ya sekondari elimu, niko Dar es Salaam.)",sw,dismissal_complaint,sector=education;sub_sector=secondary school;region=Dar es Salaam,high
N000593,"Bosi amesema nisirudi tena. (Nafanya kazi ya sekondari elimu, niko Arusha.)",sw,dismissal_complaint,sector=education;sub_sector=secondary school;region=Arusha,high
N000594,"Bosi amesema nisirudi tena. (Nafanya kazi ya sekondari elimu, niko Mwanza.)",sw,dismissal_complaint,sector=education;sub_sector=secondary school;region=Mwanza,high
N000595,"Bosi amesema nisirudi tena. (Nafanya kazi ya microfinance fedha, niko Dar es Salaam.)",sw,dismissal_complaint,sector=finance;sub_sector=microfinance;region=Dar es Salaam,high
N000596,"Bosi amesema nisirudi tena. (Nafanya kazi ya microfinance fedha, niko Arusha.)",sw,dismissal_complaint,sector=finance;sub_sector=microfinance;region=Arusha,high
N000597,"Bosi amesema nisirudi tena. (Nafanya kazi ya microfinance fedha, niko Mwanza.)",sw,dismissal_complaint,sector=finance;sub_sector=microfinance;region=Mwanza,high
N000598,"Bosi amesema nisirudi tena. (Nafanya kazi ya nyingine nyingine, niko Dar es Salaam.)",sw,dismissal_complaint,sector=other;sub_sector=other sector;region=Dar es Salaam,high
N000599,"Bosi amesema nisirudi tena. (Nafanya kazi ya nyingine nyingine, niko Arusha.)",sw,dismissal_complaint,sector=other;sub_sector=other sector;region=Arusha,high
N000600,"Bosi amesema nisirudi tena. (Nafanya kazi ya nyingine nyingine, niko Mwanza.)",sw,dismissal_complaint,sector=other;sub_sector=other sector;region=Mwanza,high
N000601,"I'm paid below minimum wage. (I work as crops and animal production in agriculture, based in Dar es Salaam.)",en,wage_underpayment,sector=agriculture;sub_sector=crops and animal production;region=Dar es Salaam,high
N000602,"I'm paid below minimum wage. (I work as crops and animal production in agriculture, based in Arusha.)",en,wage_underpayment,sector=agriculture;sub_sector=crops and animal production;region=Arusha,high
N000603,"I'm paid below minimum wage. (I work as crops and animal production in agriculture, based in Mwanza.)",en,wage_underpayment,sector=agriculture;sub_sector=crops and animal production;region=Mwanza,high
N000604,"I'm paid below minimum wage. (I work as dispensary in health, based in Dar es Salaam.)",en,wage_underpayment,sector=health;sub_sector=dispensary;region=Dar es Salaam,high
N000605,"I'm paid below minimum wage. (I work as dispensary in health, based in Arusha.)",en,wage_underpayment,sector=health;sub_sector=dispensary;region=Arusha,high
N000606,"I'm paid below minimum wage. (I work as dispensary in health, based in Mwanza.)",en,wage_underpayment,sector=health;sub_sector=dispensary;region=Mwanza,high
N000607,"I'm paid below minimum wage. (I work as diplomat household in domestic, based in Dar es Salaam.)",en,wage_underpayment,sector=domestic;sub_sector=diplomat household;region=Dar es Salaam,high
N000608,"I'm paid below minimum wage. (I work as diplomat household in domestic, based in Arusha.)",en,wage_underpayment,sector=domestic;sub_sector=diplomat household;region=Arusha,high
N000609,"I'm paid below minimum wage. (I work as diplomat household in domestic, based in Mwanza.)",en,wage_underpayment,sector=domestic;sub_sector=diplomat household;region=Mwanza,high
N000610,"I'm paid below minimum wage. (I work as 3-star hotel in hospitality, based in Dar es Salaam.)",en,wage_underpayment,sector=hospitality;sub_sector=3-star hotel;region=Dar es Salaam,high
N000611,"I'm paid below minimum wage. (I work as 3-star hotel in hospitality, based in Arusha.)",en,wage_underpayment,sector=hospitality;sub_sector=3-star hotel;region=Arusha,high
N000612,"I'm paid below minimum wage. (I work as 3-star hotel in hospitality, based in Mwanza.)",en,wage_underpayment,sector=hospitality;sub_sector=3-star hotel;region=Mwanza,high
N000613,"I'm paid below minimum wage. (I work as domestic security in security, based in Dar es Salaam.)",en,wage_underpayment,sector=security;sub_sector=domestic security;region=Dar es Salaam,high
N000614,"I'm paid below minimum wage. (I work as domestic security in security, based in Arusha.)",en,wage_underpayment,sector=security;sub_sector=domestic security;region=Arusha,high
N000615,"I'm paid below minimum wage. (I work as domestic security in security, based in Mwanza.)",en,wage_underpayment,sector=security;sub_sector=domestic security;region=Mwanza,high
N000616,"I'm paid below minimum wage. (I work as inland transport in transport, based in Dar es Salaam.)",en,wage_underpayment,sector=transport;sub_sector=inland transport;region=Dar es Salaam,high
N000617,"I'm paid below minimum wage. (I work as inland transport in transport, based in Arusha.)",en,wage_underpayment,sector=transport;sub_sector=inland transport;region=Arusha,high
N000618,"I'm paid below minimum wage. (I work as inland transport in transport, based in Mwanza.)",en,wage_underpayment,sector=transport;sub_sector=inland transport;region=Mwanza,high
N000619,"I'm paid below minimum wage. (I work as mining/prospecting in mining, based in Dar es Salaam.)",en,wage_underpayment,sector=mining;sub_sector=mining/prospecting;region=Dar es Salaam,high
N000620,"I'm paid below minimum wage. (I work as mining/prospecting in mining, based in Arusha.)",en,wage_underpayment,sector=mining;sub_sector=mining/prospecting;region=Arusha,high
N000621,"I'm paid below minimum wage. (I work as mining/prospecting in mining, based in Mwanza.)",en,wage_underpayment,sector=mining;sub_sector=mining/prospecting;region=Mwanza,high
N000622,"I'm paid below minimum wage. (I work as secondary school in education, based in Dar es Salaam.)",en,wage_underpayment,sector=education;sub_sector=secondary school;region=Dar es Salaam,high
N000623,"I'm paid below minimum wage. (I work as secondary school in education, based in Arusha.)",en,wage_underpayment,sector=education;sub_sector=secondary school;region=Arusha,high
N000624,"I'm paid below minimum wage. (I work as secondary school in education, based in Mwanza.)",en,wage_underpayment,sector=education;sub_sector=secondary school;region=Mwanza,high
N000625,"I'm paid below minimum wage. (I work as microfinance in finance, based in Dar es Salaam.)",en,wage_underpayment,sector=finance;sub_sector=microfinance;region=Dar es Salaam,high
N000626,"I'm paid below minimum wage. (I work as microfinance in finance, based in Arusha.)",en,wage_underpayment,sector=finance;sub_sector=microfinance;region=Arusha,high
N000627,"I'm paid below minimum wage. (I work as microfinance in finance, based in Mwanza.)",en,wage_underpayment,sector=finance;sub_sector=microfinance;region=Mwanza,high
N000628,"I'm paid below minimum wage. (I work as other sector in other, based in Dar es Salaam.)",en,wage_underpayment,sector=other;sub_sector=other sector;region=Dar es Salaam,high
N000629,"I'm paid below minimum wage. (I work as other sector in other, based in Arusha.)",en,wage_underpayment,sector=other;sub_sector=other sector;region=Arusha,high
N000630,"I'm paid below minimum wage. (I work as other sector in other, based in Mwanza.)",en,wage_underpayment,sector=other;sub_sector=other sector;region=Mwanza,high
N000631,"My salary is too low for my sector. (I work as crops and animal production in agriculture, based in Dar es Salaam.)",en,wage_underpayment,sector=agriculture;sub_sector=crops and animal production;region=Dar es Salaam,high
N000632,"My salary is too low for my sector. (I work as crops and animal production in agriculture, based in Arusha.)",en,wage_underpayment,sector=agriculture;sub_sector=crops and animal production;region=Arusha,high
N000633,"My salary is too low for my sector. (I work as crops and animal production in agriculture, based in Mwanza.)",en,wage_underpayment,sector=agriculture;sub_sector=crops and animal production;region=Mwanza,high
N000634,"My salary is too low for my sector. (I work as dispensary in health, based in Dar es Salaam.)",en,wage_underpayment,sector=health;sub_sector=dispensary;region=Dar es Salaam,high
N000635,"My salary is too low for my sector. (I work as dispensary in health, based in Arusha.)",en,wage_underpayment,sector=health;sub_sector=dispensary;region=Arusha,high
N000636,"My salary is too low for my sector. (I work as dispensary in health, based in Mwanza.)",en,wage_underpayment,sector=health;sub_sector=dispensary;region=Mwanza,high
N000637,"My salary is too low for my sector. (I work as diplomat household in domestic, based in Dar es Salaam.)",en,wage_underpayment,sector=domestic;sub_sector=diplomat household;region=Dar es Salaam,high
N000638,"My salary is too low for my sector. (I work as diplomat household in domestic, based in Arusha.)",en,wage_underpayment,sector=domestic;sub_sector=diplomat household;region=Arusha,high
N000639,"My salary is too low for my sector. (I work as diplomat household in domestic, based in Mwanza.)",en,wage_underpayment,sector=domestic;sub_sector=diplomat household;region=Mwanza,high
N000640,"My salary is too low for my sector. (I work as 3-star hotel in hospitality, based in Dar es Salaam.)",en,wage_underpayment,sector=hospitality;sub_sector=3-star hotel;region=Dar es Salaam,high
N000641,"My salary is too low for my sector. (I work as 3-star hotel in hospitality, based in Arusha.)",en,wage_underpayment,sector=hospitality;sub_sector=3-star hotel;region=Arusha,high
N000642,"My salary is too low for my sector. (I work as 3-star hotel in hospitality, based in Mwanza.)",en,wage_underpayment,sector=hospitality;sub_sector=3-star hotel;region=Mwanza,high
N000643,"My salary is too low for my sector. (I work as domestic security in security, based in Dar es Salaam.)",en,wage_underpayment,sector=security;sub_sector=domestic security;region=Dar es Salaam,high
N000644,"My salary is too low for my sector. (I work as domestic security in security, based in Arusha.)",en,wage_underpayment,sector=security;sub_sector=domestic security;region=Arusha,high
N000645,"My salary is too low for my sector. (I work as domestic security in security, based in Mwanza.)",en,wage_underpayment,sector=security;sub_sector=domestic security;region=Mwanza,high
N000646,"My salary is too low for my sector. (I work as inland transport in transport, based in Dar es Salaam.)",en,wage_underpayment,sector=transport;sub_sector=inland transport;region=Dar es Salaam,high
N000647,"My salary is too low for my sector. (I work as inland transport in transport, based in Arusha.)",en,wage_underpayment,sector=transport;sub_sector=inland transport;region=Arusha,high
